TIME_PERIOD,USDEUR,JPYEUR,GBPEUR,AUDEUR,CADEUR,CHFEUR,CNYEUR,SEKEUR,NZDEUR,MXNEUR,SGDEUR,HKDEUR,NOKEUR,KRWEUR,TRYEUR,RUBEUR,INREUR,BRLEUR,ZAREUR,PLNEUR,ARSEUR
2018-09-17,1.1671,130.79,0.88875,1.6258,1.5193,1.1236,8.0139,10.4527,1.7742,21.971,1.6017,9.1579,9.562,1312.95,7.3332,79.4113,84.6355,4.8942,17.4715,4.2955,46.6221
2018-09-18,1.1697,131.21,0.88963,1.6244,1.5237,1.1245,8.0317,10.4179,1.7752,22.0671,1.6031,9.1755,9.5473,1315.11,7.5053,79.1659,85.361,4.8481,17.4579,4.3008,46.2499
2018-09-19,1.1667,130.94,0.88813,1.6109,1.5136,1.1304,7.9983,10.3878,1.7684,21.8681,1.5993,9.1515,9.547,1308.76,7.3236,78.0688,84.4515,4.8582,17.1004,4.2951,46.395
2018-09-20,1.1769,131.98,0.8859,1.6158,1.5174,1.1312,8.0559,10.335,1.7643,22.0233,1.6064,9.2313,9.5885,1316.62,7.432,78.067,84.751,4.839,17.0297,4.2925,46.2834
2018-09-21,1.1759,132.44,0.894,1.6154,1.5197,1.1228,8.0503,10.3315,1.7606,22.2132,1.6042,9.184,9.5793,1312.42,7.3935,78.5108,84.8905,4.792,16.8918,4.2946,44.9306
2018-09-24,1.1773,132.56,0.89458,1.6187,1.5231,1.129,8.0729,10.3563,1.7651,22.1852,1.6061,9.1941,9.5693,1315.12,7.3093,77.5752,85.5665,4.7822,16.7591,4.3009,43.7544
2018-09-25,1.1777,132.78,0.89425,1.6234,1.5262,1.1376,8.0958,10.3515,1.7696,22.3696,1.6083,9.1974,9.5713,1316.95,7.2323,77.3603,85.6125,4.8532,16.9294,4.293,43.9147
2018-09-26,1.1737,132.61,0.8908,1.6202,1.5214,1.1369,8.0685,10.3763,1.7668,22.3375,1.6027,9.1676,9.5465,1309.19,7.182,77.4075,85.219,4.7985,16.7827,4.2826,44.8752
2018-09-27,1.1707,132.15,0.88973,1.62,1.5301,1.1371,8.055,10.3208,1.7638,22.0889,1.5976,9.1478,9.5015,1301.82,7.0415,76.9011,84.983,4.729,16.5152,4.2779,45.1012
2018-09-28,1.1576,131.23,0.8873,1.6048,1.5064,1.1316,7.9662,10.309,1.7505,21.78,1.5839,9.0579,9.4665,1285.75,6.965,76.1422,83.916,4.6535,16.4447,4.2774,46.1252
2018-10-01,1.1606,132.25,0.89078,1.607,1.4867,1.1414,7.972,10.33,1.7572,21.5632,1.5903,9.0848,9.4465,1290.16,6.908,76.1229,84.6215,4.6869,16.4326,4.2796,47.9618
2018-10-02,1.1543,131.46,0.89043,1.6081,1.4795,1.1354,7.9287,10.3815,1.7523,21.6631,1.5862,9.0442,9.4393,1290.52,6.9419,75.4537,84.7,4.6002,16.6012,4.2907,45.566
2018-10-03,1.1548,131.47,0.88895,1.6146,1.482,1.1412,7.9321,10.3795,1.7617,21.6818,1.589,9.0498,9.4443,1293.3,7.0058,75.7812,84.717,4.4737,16.6031,4.2956,43.969
2018-10-04,1.1502,131.31,0.8858,1.6234,1.48,1.1409,7.9006,10.4015,1.7706,21.9097,1.587,9.0114,9.4643,1298.27,7.0525,76.6491,84.628,4.5116,16.8813,4.3071,43.4201
2018-10-05,1.1506,131.03,0.88165,1.627,1.4862,1.1433,7.9033,10.4438,1.7784,21.88,1.589,9.0137,9.5133,1298.24,7.0963,76.6706,84.8835,4.4216,16.9754,4.3045,44.1036
2018-10-08,1.1478,130.11,0.8801,1.6242,1.4915,1.1396,7.9502,10.4463,1.7795,21.636,1.5894,8.9874,9.5083,1304.77,7.0434,76.7075,85.008,4.3093,17.061,4.3081,43.4328
2018-10-09,1.1435,129.45,0.8768,1.6203,1.4861,1.1381,7.9185,10.4445,1.7784,21.7228,1.5859,8.959,9.4915,1301.02,7.0183,76.3635,85.084,4.3112,17.1823,4.3155,42.8813
2018-10-10,1.15,130.23,0.87448,1.6206,1.4907,1.1412,7.9621,10.48,1.7792,21.9436,1.5904,9.0126,9.4468,1307.75,6.9886,76.183,85.3605,4.2893,16.8243,4.3096,42.9525
2018-10-11,1.1575,130.0,0.8749,1.6314,1.5102,1.143,7.9982,10.412,1.7852,22.1014,1.5969,9.0723,9.5063,1320.7,6.9401,76.9207,85.7615,4.327,16.8958,4.3167,43.0359
2018-10-12,1.1574,129.99,0.8764,1.6236,1.5054,1.147,8.0043,10.3593,1.7768,21.8434,1.5932,9.0696,9.4675,1309.22,6.802,76.2999,85.1445,4.3784,16.7,4.2936,42.3608
2018-10-15,1.1581,129.53,0.88045,1.6231,1.5085,1.1428,8.0135,10.392,1.7723,21.8192,1.5945,9.0767,9.4598,1307.61,6.686,75.924,85.4735,4.3498,16.7129,4.2942,42.4965
2018-10-16,1.1587,129.92,0.87593,1.6243,1.501,1.1444,8.0095,10.3165,1.7604,21.7751,1.5925,9.0806,9.4198,1301.92,6.707,75.8119,85.12,4.3017,16.5064,4.289,42.5596
2018-10-17,1.153,129.43,0.87945,1.619,1.4957,1.1453,7.9887,10.3148,1.7563,21.7267,1.5867,9.0373,9.4293,1299.48,6.5818,75.6506,84.8915,4.309,16.4471,4.294,41.4135
2018-10-18,1.1505,129.44,0.87843,1.6119,1.5009,1.1451,7.9835,10.333,1.7522,21.8143,1.5863,9.0192,9.4598,1306.55,6.419,75.505,84.685,4.2453,16.4104,4.2989,41.655
2018-10-19,1.147,129.05,0.8802,1.6065,1.4947,1.1421,7.9489,10.3358,1.7379,21.8911,1.58,8.9915,9.4518,1296.11,6.4544,75.2418,84.123,4.2362,16.4499,4.3017,42.0146
2018-10-22,1.1494,129.63,0.88425,1.6185,1.5044,1.1456,7.9801,10.331,1.7492,22.182,1.5855,9.0107,9.4688,1300.75,6.509,75.0427,84.546,4.259,16.425,4.2905,41.9956
2018-10-23,1.1478,128.76,0.88103,1.6243,1.5047,1.1424,7.9613,10.3606,1.7514,22.2469,1.5822,8.999,9.5053,1305.81,6.6227,75.0301,84.4435,4.2412,16.4759,4.296,41.8545
2018-10-24,1.1389,128.37,0.88233,1.6067,1.49,1.1373,7.909,10.359,1.7408,22.0293,1.5724,8.9308,9.4868,1291.15,6.4991,74.369,83.3255,4.2198,16.3455,4.3053,41.6684
2018-10-25,1.1416,128.27,0.88533,1.6095,1.4893,1.1407,7.9276,10.393,1.7473,22.255,1.5744,8.9502,9.4898,1296.4,6.4446,74.8575,83.6525,4.2357,16.5315,4.3094,42.2734
2018-10-26,1.1345,127.13,0.8868,1.6142,1.4916,1.1367,7.8801,10.4025,1.7535,22.1824,1.5705,8.895,9.516,1298.16,6.3949,74.7073,83.34,4.2125,16.6992,4.3177,41.7269
2018-10-29,1.1381,127.92,0.88788,1.6061,1.4917,1.1384,7.9195,10.391,1.7401,22.3632,1.5737,8.927,9.513,1297.35,6.3105,74.6394,83.5595,4.1231,16.4761,4.3182,41.626
2018-10-30,1.1372,128.28,0.89148,1.6025,1.4941,1.1386,7.9203,10.42,1.7349,22.7513,1.5739,8.9229,9.5435,1295.91,6.2613,74.6963,83.728,4.2282,16.6291,4.3307,42.1048
2018-10-31,1.1318,128.15,0.88873,1.5972,1.4856,1.1399,7.8935,10.4015,1.7322,22.9029,1.5696,8.8787,9.5528,1291.1,6.2255,74.4074,83.7305,4.1943,16.7942,4.3392,41.5088
2018-11-01,1.1393,128.52,0.88173,1.5857,1.4904,1.143,7.9046,10.3158,1.719,22.9917,1.5701,8.9293,9.515,1285.7,6.3245,74.8346,83.68,4.2078,16.6021,4.3269,40.8439
2018-11-02,1.1417,128.89,0.8787,1.584,1.4956,1.1422,7.8712,10.3123,1.7154,22.8399,1.5686,8.9391,9.5143,1276.25,6.2539,75.3127,82.7085,4.2205,16.372,4.3202,40.6445
2018-11-05,1.137,128.81,0.87535,1.5803,1.4887,1.1437,7.878,10.3268,1.7085,22.8514,1.5651,8.9047,9.524,1278.67,6.1783,75.4376,83.092,4.2253,16.323,4.3126,40.3635
2018-11-06,1.1428,129.31,0.87313,1.5789,1.4996,1.146,7.9015,10.347,1.7105,22.7736,1.5693,8.951,9.5448,1280.9,6.1246,75.3169,83.3785,4.2833,16.2351,4.3088,40.706
2018-11-07,1.1487,130.02,0.87403,1.575,1.5019,1.1444,7.9426,10.3313,1.6954,22.6326,1.5729,8.9935,9.5328,1286.25,6.1357,75.7709,83.28,4.3061,16.0216,4.294,40.8076
2018-11-08,1.1424,129.9,0.87163,1.5668,1.4972,1.1456,7.9192,10.2528,1.6838,22.686,1.5663,8.9414,9.5078,1275.88,6.1926,75.8313,82.7195,4.2622,15.959,4.2915,40.7037
2018-11-09,1.1346,129.26,0.87053,1.5663,1.4969,1.1414,7.8852,10.2648,1.6815,23.0001,1.5627,8.8843,9.5418,1278.77,6.2261,76.4283,82.264,4.254,16.1884,4.288,40.2726
2018-11-12,1.1265,128.2,0.87563,1.5623,1.4873,1.1368,7.8447,10.2705,1.6699,22.8373,1.556,8.8242,9.5378,1280.12,6.1282,76.18,82.1106,4.2217,16.1851,4.2968,39.8556
2018-11-13,1.1261,128.32,0.86945,1.5628,1.4888,1.1368,7.8354,10.2284,1.6684,23.0152,1.5559,8.8161,9.5563,1277.21,6.1857,76.199,81.839,4.2479,16.2504,4.2992,40.0272
2018-11-14,1.1296,128.64,0.87048,1.5657,1.4937,1.1395,7.8543,10.2685,1.6651,23.0803,1.5589,8.8473,9.599,1278.88,6.1725,76.3414,81.674,4.2901,16.2025,4.2911,40.6938
2018-11-15,1.1305,128.16,0.8837,1.5564,1.4949,1.1365,7.8448,10.2553,1.6601,23.0659,1.557,8.8558,9.6028,1277.99,6.1047,75.2446,81.37,4.2772,16.1238,4.2933,40.585
2018-11-16,1.1346,128.37,0.8835,1.5623,1.4955,1.1431,7.8859,10.262,1.6653,23.0573,1.5612,8.8868,9.6118,1283.8,6.0754,74.9036,81.5735,4.2666,16.1185,4.3154,40.9591
2018-11-19,1.1427,128.89,0.89083,1.566,1.5055,1.1391,7.9349,10.2815,1.674,23.166,1.5684,8.9491,9.6493,1287.63,6.0735,75.2885,81.8825,4.2907,16.0122,4.3293,41.0515
2018-11-20,1.1421,128.34,0.88908,1.5712,1.5071,1.1328,7.9299,10.3133,1.6683,23.3031,1.5675,8.9445,9.7135,1287.96,6.1203,75.0039,81.65,4.2919,16.0629,4.3177,41.2869
2018-11-21,1.1409,129.04,0.89108,1.5725,1.5144,1.1341,7.9121,10.3143,1.6686,23.118,1.5663,8.9361,9.729,1287.06,6.0888,75.0963,81.352,4.3262,15.902,4.2995,41.3639
2018-11-22,1.1403,128.8,0.88598,1.5721,1.5074,1.1351,7.9052,10.3035,1.6744,23.066,1.5652,8.9299,9.7398,1287.51,6.0336,74.7458,80.6045,4.3368,15.7042,4.3004,41.3758
2018-11-23,1.1352,128.07,0.8848,1.5708,1.5019,1.1316,7.8866,10.3043,1.6747,23.0983,1.5605,8.8837,9.7365,1285.15,5.9992,74.7114,80.204,4.3205,15.7507,4.2949,41.4916
2018-11-26,1.1363,128.7,0.8844,1.5664,1.5011,1.1332,7.8869,10.293,1.6709,23.2106,1.5604,8.8906,9.729,1281.86,5.9459,76.3045,80.5385,4.3808,15.7322,4.292,42.6487
2018-11-27,1.1328,128.66,0.88748,1.5631,1.5018,1.1309,7.8708,10.2823,1.6647,23.1784,1.5582,8.8679,9.7325,1279.17,5.9313,75.6401,80.162,4.4011,15.632,4.2902,44.0149
2018-11-28,1.1284,128.47,0.88245,1.5595,1.5036,1.1273,7.8464,10.2544,1.6613,23.058,1.5548,8.8328,9.7085,1273.13,5.9268,75.91,79.643,4.3579,15.7292,4.2953,43.3407
2018-11-29,1.1387,128.99,0.89135,1.5525,1.5117,1.1324,7.9063,10.317,1.6573,23.016,1.5603,8.9078,9.7318,1275.57,5.8747,75.542,79.537,4.3867,15.5182,4.2916,43.7545
2018-11-30,1.1359,128.99,0.89068,1.5565,1.5116,1.134,7.8897,10.3195,1.6556,23.091,1.5581,8.8851,9.74,1274.04,5.8753,76.0734,79.0815,4.3843,15.6258,4.29,42.8677
2018-12-03,1.1332,128.7,0.8915,1.5354,1.4931,1.1323,7.8074,10.2355,1.6376,22.7129,1.5491,8.8615,9.6893,1260.44,5.946,75.4428,79.791,4.3367,15.5084,4.2809,42.759
2018-12-04,1.1409,128.68,0.89058,1.5451,1.5031,1.1348,7.7986,10.2293,1.6406,23.2057,1.555,8.9071,9.6473,1261.04,6.1035,75.7901,80.472,4.3642,15.5292,4.2823,41.7056
2018-12-05,1.1354,128.31,0.88885,1.5569,1.5076,1.1328,7.7848,10.1753,1.6398,23.2282,1.552,8.8695,9.648,1264.39,6.0453,75.8385,80.066,4.3692,15.6366,4.2826,42.9465
2018-12-06,1.1351,128.04,0.8893,1.5745,1.5229,1.1304,7.8239,10.2355,1.6517,23.3643,1.556,8.8669,9.7028,1273.03,6.0947,75.9421,80.495,4.437,15.9797,4.2881,42.9068
2018-12-07,1.1371,128.36,0.89085,1.5766,1.523,1.1299,7.8244,10.2665,1.6558,23.1435,1.5583,8.8866,9.697,1278.67,6.0619,75.885,80.509,4.4358,16.0673,4.2895,42.8118
2018-12-10,1.1425,128.79,0.90245,1.5842,1.5218,1.1295,7.8967,10.333,1.6581,23.132,1.5667,8.9283,9.6885,1287.42,6.0499,75.8985,82.7284,4.4524,16.3463,4.2921,42.8723
2018-12-11,1.1379,128.75,0.90228,1.5778,1.5239,1.1248,7.8498,10.297,1.6526,23.0209,1.5617,8.8934,9.7038,1284.17,6.1295,75.5225,81.8215,4.4417,16.2903,4.2983,42.8419
2018-12-12,1.1346,128.67,0.90135,1.5732,1.517,1.1286,7.8155,10.3595,1.6573,22.7639,1.5577,8.8693,9.7265,1280.62,6.0893,75.2467,81.69,4.3881,16.1475,4.2986,42.6893
2018-12-13,1.1371,129.06,0.89848,1.5729,1.5193,1.1287,7.8246,10.302,1.6564,22.9031,1.5587,8.8803,9.7388,1278.56,6.0968,75.4593,81.428,4.4083,16.1227,4.2925,42.8402
2018-12-14,1.1285,128.13,0.89835,1.5753,1.5095,1.1254,7.788,10.261,1.6613,23.0211,1.5534,8.8168,9.7235,1280.17,6.0799,75.2265,81.225,4.4129,16.2186,4.2974,42.7702
2018-12-17,1.1341,128.44,0.8989,1.5801,1.5189,1.1254,7.8222,10.2725,1.6668,22.8295,1.5588,8.8624,9.7838,1282.21,6.0958,75.5249,81.213,4.4355,16.2812,4.2835,43.2597
2018-12-18,1.1377,127.86,0.89715,1.581,1.5249,1.1281,7.8455,10.276,1.6556,22.8293,1.559,8.8976,9.8835,1284.35,6.0782,76.1678,80.253,4.4366,16.3106,4.2848,43.5455
2018-12-19,1.1405,128.11,0.90318,1.5879,1.5332,1.1328,7.8683,10.3393,1.663,22.8738,1.5623,8.9241,9.9375,1284.2,6.086,77.0444,80.116,4.4515,16.2602,4.2833,43.6241
2018-12-20,1.1451,127.94,0.90335,1.605,1.5424,1.1331,7.8864,10.253,1.6884,22.7759,1.5678,8.9628,9.897,1284.69,6.0319,77.4949,79.949,4.4076,16.26,4.2876,43.8001
2018-12-21,1.1414,126.98,0.90215,1.6081,1.5459,1.1312,7.8825,10.2733,1.6925,22.7547,1.5641,8.9368,9.9428,1282.71,6.0546,78.2103,80.04,4.4099,16.4753,4.2851,43.4303
2018-12-24,1.1408,126.47,0.90038,1.6186,1.5506,1.1312,7.873,10.3428,1.6974,22.6549,1.5655,8.9359,10.0025,1283.61,6.048,78.096,80.019,4.4537,16.6876,4.2848,43.3162
2018-12-27,1.1377,126.14,0.90073,1.6161,1.55,1.1279,7.8109,10.2725,1.6964,22.6283,1.5617,8.9109,9.9698,1276.84,6.0067,78.8767,79.9445,4.4786,16.5208,4.2945,44.0574
2018-12-28,1.1454,126.4,0.90273,1.6215,1.5602,1.1227,7.8778,10.2773,1.706,22.5554,1.5642,8.9716,9.9738,1279.35,6.04,79.5445,80.2255,4.4427,16.4506,4.3028,43.697
2018-12-31,1.145,125.85,0.89453,1.622,1.5605,1.1269,7.8751,10.2548,1.7056,22.4921,1.5591,8.9675,9.9483,1277.93,6.0588,79.7153,79.7298,4.444,16.4594,4.3014,43.1299
2019-01-02,1.1397,124.28,0.90165,1.6273,1.5547,1.1239,7.8165,10.2145,1.7049,22.3941,1.5555,8.9294,9.9108,1278.52,6.113,79.3589,79.9855,4.393,16.5075,4.2964,43.0237
2019-01-03,1.1348,122.21,0.90312,1.6287,1.5392,1.1219,7.8019,10.2808,1.7085,22.2384,1.5501,8.8884,9.9113,1279.17,6.2248,78.2615,79.608,4.2814,16.4149,4.2975,42.6685
2019-01-04,1.1403,123.2,0.89988,1.6189,1.5328,1.1256,7.828,10.246,1.7045,22.308,1.5525,8.9325,9.8648,1279.13,6.1707,77.679,79.4315,4.2889,16.1175,4.2957,43.0463
2019-01-07,1.1445,123.9,0.8972,1.604,1.5281,1.1227,7.8421,10.2235,1.6925,22.1202,1.5531,8.9677,9.8018,1281.15,6.1325,76.5664,79.6895,4.2289,15.8644,4.2908,42.8043
2019-01-08,1.144,124.46,0.89743,1.6042,1.5208,1.1232,7.8405,10.1855,1.7023,22.1599,1.5549,8.9671,9.775,1288.62,6.2851,76.7197,80.245,4.2604,16.0365,4.3055,42.7341
2019-01-09,1.1455,124.7,0.89913,1.5982,1.5172,1.123,7.8226,10.2268,1.6908,22.1006,1.5533,8.9789,9.7668,1284.16,6.3399,76.8925,80.6365,4.2245,16.0136,4.2968,43.0708
2019-01-10,1.1535,124.7,0.90423,1.6031,1.5251,1.1276,7.8213,10.2303,1.6983,22.1283,1.5584,9.0414,9.7493,1289.04,6.2709,77.2491,81.2005,4.2451,15.9731,4.2959,43.0948
2019-01-11,1.1533,124.91,0.90015,1.597,1.5247,1.1327,7.7922,10.2338,1.6873,22.0758,1.5584,9.0427,9.7578,1289.16,6.3024,77.3679,81.3475,4.2849,15.9614,4.2973,43.1894
2019-01-14,1.1467,123.93,0.89263,1.5945,1.5226,1.1258,7.7595,10.2493,1.682,21.983,1.5526,8.9934,9.7868,1287.82,6.3241,77.0602,81.2195,4.2739,15.9218,4.2925,42.5712
2019-01-15,1.1424,124.02,0.89025,1.5884,1.5154,1.1266,7.723,10.2403,1.6757,21.7315,1.5474,8.9594,9.7615,1283.26,6.228,76.6722,81.231,4.237,15.7877,4.293,42.3431
2019-01-16,1.1389,123.91,0.8859,1.5874,1.5101,1.1269,7.7018,10.2488,1.6817,21.638,1.5439,8.9338,9.7358,1278.36,6.1166,75.9175,81.0055,4.2271,15.6086,4.2877,42.2247
2019-01-17,1.1396,123.95,0.8826,1.5895,1.5153,1.1312,7.7167,10.2858,1.6895,21.64,1.5452,8.9395,9.758,1280.68,6.122,75.9004,80.9765,4.2879,15.694,4.2835,42.9059
2019-01-18,1.1402,124.78,0.88125,1.585,1.5134,1.1331,7.7291,10.2515,1.6841,21.7095,1.5463,8.9441,9.7218,1278.73,6.1091,75.6267,81.0875,4.2701,15.7187,4.2931,42.9285
2019-01-21,1.1362,124.6,0.88303,1.5889,1.5117,1.1343,7.7238,10.2515,1.6895,21.78,1.5457,8.9134,9.7438,1285.38,6.0667,75.427,80.9335,4.2853,15.7551,4.2911,42.6984
2019-01-22,1.1354,124.25,0.88,1.5923,1.5128,1.1326,7.7299,10.2538,1.6885,21.78,1.5452,8.909,9.7628,1284.77,6.075,75.4433,81.046,4.2622,15.7715,4.2827,42.9749
2019-01-23,1.1367,124.7,0.87213,1.5934,1.5132,1.1335,7.7147,10.245,1.6741,21.755,1.5449,8.9183,9.7563,1282.0,6.0341,75.2297,81.0535,4.3244,15.768,4.2887,42.5978
2019-01-24,1.1341,124.43,0.87085,1.5967,1.516,1.1283,7.7041,10.2843,1.6731,21.6031,1.543,8.8988,9.7278,1281.18,5.9895,74.7868,80.656,4.2869,15.636,4.2881,42.6422
2019-01-25,1.1346,124.72,0.8658,1.5939,1.5107,1.131,7.6699,10.298,1.672,21.4546,1.5392,8.9021,9.7045,1270.87,5.9806,75.0193,80.634,4.2737,15.49,4.291,42.2639
2019-01-28,1.1418,124.94,0.86888,1.5913,1.5115,1.1331,7.6997,10.3503,1.6687,21.7271,1.5455,8.9586,9.732,1277.22,6.0534,75.3804,81.232,4.2872,15.5862,4.2861,42.3037
2019-01-29,1.1422,125.03,0.86735,1.5954,1.5142,1.1352,7.6927,10.3508,1.6694,21.7153,1.5444,8.962,9.7035,1277.32,6.0665,75.6887,81.306,4.2735,15.556,4.2976,42.3968
2019-01-30,1.1429,125.08,0.87341,1.5885,1.5111,1.1403,7.6767,10.3843,1.6723,21.8249,1.5441,8.9662,9.6938,1277.98,6.0288,75.3615,81.351,4.2392,15.5484,4.2905,43.1136
2019-01-31,1.1488,124.81,0.87578,1.5787,1.5109,1.1409,7.701,10.373,1.6607,21.8999,1.5459,9.0137,9.6623,1277.58,5.9689,75.1113,81.686,4.2041,15.242,4.2736,42.6147
2019-02-01,1.1471,124.91,0.87888,1.5789,1.5075,1.1396,7.7262,10.3878,1.6567,21.9455,1.5472,9.0012,9.6685,1281.33,5.9884,75.1176,81.771,4.211,15.2861,4.2739,42.9933
2019-02-04,1.1445,125.77,0.87678,1.5852,1.5011,1.1421,7.7194,10.4113,1.6634,21.9379,1.5489,8.98,9.703,1282.53,5.9694,75.1351,82.1905,4.2142,15.342,4.2816,42.6326
2019-02-05,1.1423,125.59,0.87803,1.5771,1.4996,1.1436,7.6938,10.3998,1.6556,21.7407,1.5445,8.9623,9.6783,1276.75,5.9444,74.8209,81.8395,4.1942,15.2773,4.2872,42.5507
2019-02-06,1.1394,125.05,0.8787,1.5968,1.502,1.1394,7.685,10.4258,1.6619,21.7622,1.5419,8.9398,9.6918,1277.09,5.9411,74.9228,81.5535,4.2017,15.3372,4.2923,42.5281
2019-02-07,1.1345,124.41,0.8775,1.5954,1.505,1.1357,7.652,10.473,1.6779,21.7393,1.5385,8.9019,9.7253,1276.31,5.9706,74.899,81.0855,4.2198,15.4673,4.3022,42.7423
2019-02-08,1.1346,124.57,0.8749,1.6006,1.5098,1.1357,7.6527,10.4973,1.6809,21.6028,1.5376,8.902,9.7693,1273.96,5.9488,74.8085,80.8655,4.2095,15.4417,4.3064,43.0581
2019-02-11,1.1309,124.63,0.87615,1.5983,1.5005,1.1351,7.6781,10.4858,1.6768,21.5907,1.5364,8.875,9.819,1272.6,5.9588,74.1735,80.448,4.227,15.5344,4.3158,42.7706
2019-02-12,1.1296,124.7,0.87705,1.5926,1.4969,1.1381,7.6477,10.4725,1.6767,21.7394,1.5334,8.8656,9.795,1269.23,5.9365,74.0368,79.801,4.2013,15.5521,4.3259,42.8593
2019-02-13,1.1305,125.19,0.87553,1.59,1.4972,1.1371,7.6474,10.4083,1.6596,21.8786,1.5339,8.8728,9.761,1270.0,5.9383,74.3338,80.066,4.2163,15.6866,4.3285,42.9025
2019-02-14,1.1268,125.12,0.87945,1.5848,1.4949,1.137,7.6347,10.4775,1.6488,21.9131,1.531,8.8426,9.7585,1270.39,5.9912,75.4522,80.203,4.2703,15.9668,4.3382,43.241
2019-02-15,1.126,124.45,0.87938,1.5836,1.4959,1.134,7.6236,10.4813,1.6432,21.765,1.5293,8.837,9.769,1269.32,5.9322,75.0816,80.361,4.1852,15.9011,4.3307,43.0695
2019-02-18,1.1328,125.23,0.8762,1.5825,1.4992,1.1361,7.6637,10.4685,1.6473,21.8054,1.5357,8.8899,9.7508,1275.31,6.0079,74.9142,80.8835,4.2213,15.9743,4.3292,43.896
2019-02-19,1.1294,125.09,0.87185,1.5881,1.4961,1.1351,7.6418,10.6,1.6549,21.7044,1.5324,8.8644,9.746,1273.5,5.9957,74.7569,80.6985,4.2039,16.0,4.3347,43.7643
2019-02-20,1.1342,125.61,0.86945,1.5844,1.4956,1.1342,7.6244,10.5703,1.6513,21.7301,1.5326,8.9026,9.7335,1273.47,6.019,74.5774,80.7035,4.2019,16.0354,4.3445,44.8576
2019-02-21,1.1354,125.7,0.86805,1.5969,1.4951,1.1367,7.6275,10.6188,1.6648,21.8165,1.5352,8.9098,9.7808,1277.61,6.0442,74.3534,80.7435,4.2476,15.8539,4.3346,44.8483
2019-02-22,1.1325,125.56,0.87263,1.5923,1.4976,1.1346,7.6109,10.5998,1.6639,21.781,1.5324,8.8884,9.7643,1273.2,6.0378,74.1694,80.553,4.2392,15.8607,4.337,44.6205
2019-02-25,1.1355,125.75,0.86828,1.5831,1.4924,1.1351,7.5952,10.5793,1.647,21.6424,1.5321,8.9122,9.762,1269.19,6.0321,74.2508,80.5315,4.2322,15.7583,4.336,44.1823
2019-02-26,1.1361,125.93,0.86055,1.5897,1.5024,1.1371,7.6077,10.5858,1.652,21.7145,1.5332,8.9178,9.7725,1270.0,6.0254,74.6158,80.853,4.2574,15.752,4.3282,44.4499
2019-02-27,1.1386,125.9,0.85503,1.5909,1.4962,1.1354,7.6073,10.5443,1.6581,21.815,1.5346,8.9376,9.7123,1273.47,6.0257,74.8589,81.1585,4.245,15.7838,4.3146,44.1208
2019-02-28,1.1416,126.44,0.85835,1.5988,1.5042,1.1335,7.6309,10.4844,1.6685,21.9073,1.539,8.9613,9.7268,1281.07,6.0679,75.0888,80.8915,4.2688,15.9479,4.3089,44.3854
2019-03-01,1.1383,127.35,0.85968,1.6,1.4971,1.1363,7.6332,10.5003,1.6656,21.994,1.5396,8.9344,9.7268,1282.12,6.123,74.9928,80.695,4.3037,16.1426,4.3096,44.5929
2019-03-04,1.1337,126.91,0.85775,1.599,1.5092,1.1352,7.5985,10.5543,1.666,21.9374,1.5361,8.8986,9.7633,1276.68,6.1023,74.5435,80.363,4.2794,16.1463,4.2989,45.1524
2019-03-05,1.1329,126.8,0.86358,1.6017,1.5116,1.1341,7.5939,10.5523,1.6682,21.8555,1.5358,8.8929,9.8023,1276.61,6.1029,74.5028,79.936,4.2773,16.0513,4.3016,45.1206
2019-03-06,1.1305,126.4,0.8597,1.6072,1.5128,1.136,7.5857,10.5375,1.6679,21.7999,1.5349,8.8743,9.804,1275.05,6.1247,74.4208,79.432,4.2682,16.0583,4.2996,45.5592
2019-03-07,1.1271,125.97,0.8588,1.6014,1.5131,1.1355,7.5622,10.5625,1.6631,21.8244,1.5308,8.8476,9.786,1273.15,6.1171,74.3115,78.884,4.3234,16.1514,4.2991,45.8166
2019-03-08,1.1222,124.72,0.85905,1.5964,1.5099,1.1324,7.5451,10.6316,1.653,21.96,1.5257,8.8092,9.8733,1275.6,6.1287,74.5885,78.733,4.3605,16.3022,4.3002,47.0763
2019-03-11,1.1244,124.91,0.8624,1.5935,1.5093,1.1349,7.5612,10.5802,1.6492,21.8444,1.5283,8.8264,9.77,1275.28,6.1177,74.2572,78.547,4.3275,16.152,4.2994,45.735
2019-03-12,1.1275,125.27,0.86145,1.5926,1.5111,1.1369,7.5643,10.5715,1.6436,21.7677,1.5292,8.8508,9.7365,1273.88,6.1536,74.1045,78.5175,4.3045,16.1186,4.2994,46.453
2019-03-13,1.1303,125.89,0.8588,1.6005,1.5087,1.1373,7.5818,10.554,1.6538,21.821,1.5325,8.8728,9.7245,1279.12,6.1771,74.0008,78.662,4.326,16.1987,4.2993,46.8227
2019-03-14,1.1295,126.09,0.85228,1.603,1.5074,1.1351,7.5984,10.5373,1.6585,21.8824,1.5325,8.8665,9.7155,1283.62,6.1842,73.925,78.473,4.333,16.382,4.3032,46.5919
2019-03-15,1.1308,126.16,0.85415,1.5988,1.5118,1.136,7.5922,10.4964,1.6532,21.7827,1.5313,8.8766,9.688,1284.65,6.1858,73.9233,78.074,4.3576,16.3782,4.3049,45.6278
